                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      726                  5.0000000000000000E+000                  1.4000000000000000E-003                  1.9049963150110198E+005                  4.4395171117480941E+003                  1.0556598156368158E+004                  7.2437562392735992E+002                  8.0461309094987516E+000                 -5.1026925134328973E+000                  7.5579999424337119E-001                  2.5844561364183591E-005                  2.4277416119513451E-001                  2.4128183447398902E-004                  7.0723992776418291E-005                  6.5663693516060601E-004                  1.4595170967124802E-004                  4.9999768561966587E+000                 -1.0311530636562269E-010                  3.7789825051893691E+000                  1.2919615867385849E-004                  1.2138651872499269E+000                  1.2064035920118343E-003                  3.5361832260250400E-004                  3.2831694787261567E-003                  7.2975517047857300E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0215360574446362E+005                  1.0101037299612675E+005                  6.9024642616881520E+007                  5.7921146179477877E-003                  5.7921146179477885E-003                  0.0000000000000000E+000                  2.3172043605618135E-004                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.0117111710591758E+012                                "6494df2"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20250702"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                              mixing_type                                log_D_mix                               log_D_conv                                log_D_ovr 
                                       1                  4.9999768561966587E+000                  9.0558709420720829E-001                  4.0238407522851620E+000                 -9.7906262456809845E+000                  2.3900585509868959E+000                  7.5579999999999992E-001                  2.4279999999999996E-001                  1.4000000000000679E-003                  2.7684064258833768E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  8.3135103568514275E+000                  8.0905309576585100E+000                 -9.9000000000000000E+001 
                                       2                  4.9999768561941584E+000                  9.0558104600390121E-001                  4.0246046520380858E+000                 -9.7855711525524622E+000                  2.3957298040170540E+000                  7.5579999999999992E-001                  2.4279999999999996E-001                  1.4000000000000679E-003                  2.8008187503795886E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  8.3135103568514275E+000                  8.3135103568514275E+000                 -9.9000000000000000E+001 
                                       3                  4.9999768561906235E+000                  9.0557259294645376E-001                  4.0254983575502177E+000                 -9.7797543345353901E+000                  2.4022811537278508E+000                  7.5579999999999992E-001                  2.4279999999999996E-001                  1.4000000000000679E-003                  2.8385849554392453E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  8.6404679777421816E+000                  8.6404679777421816E+000                 -9.9000000000000000E+001 
                                       4                  4.9999768561870894E+000                  9.0556425186823908E-001                  4.0268087880229562E+000                 -9.7714031016887102E+000                  2.4117335865974603E+000                  7.5579999999999992E-001                  2.4279999999999996E-001                  1.4000000000000679E-003                  2.8936982113034605E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  8.8192778293909555E+000                  8.8192778293909555E+000                 -9.9000000000000000E+001 
                                       5                  4.9999768561802345E+000                  9.0554838432639118E-001                  4.0285317399246594E+000                 -9.7607221072474246E+000                  2.4239012716309674E+000                  7.5579999999999992E-001                  2.4279999999999996E-001                  1.4000000000000679E-003                  2.9657488300954844E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.0281032899079623E+000                  9.0281032899079623E+000                 -9.9000000000000000E+001 
                                       6                  4.9999768561733795E+000                  9.0553290059299862E-001                  4.0308161981039898E+000                 -9.7470386362391590E+000                  2.4396142607782045E+000                  7.5579999999999992E-001                  2.4279999999999996E-001                  1.4000000000000679E-003                  3.0606806464841119E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.1576555851400947E+000                  9.1576555851400947E+000                 -9.9000000000000000E+001 
                                       7                  4.9999768561619558E+000                  9.0550789128341014E-001                  4.0336454449238879E+000                 -9.7307465557537292E+000                  2.4584925534789623E+000                  7.5579999999999992E-001                  2.4279999999999996E-001                  1.4000000000000679E-003                  3.1776811242283430E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.2942152249021728E+000                  9.2942152249021728E+000                 -9.9000000000000000E+001 
                                       8                  4.9999768561505329E+000                  9.0548379870533513E-001                  4.0364417762895881E+000                 -9.7152695261415669E+000                  2.4765882321628725E+000                  7.5579999999999992E-001                  2.4279999999999996E-001                  1.4000000000000679E-003                  3.2929683242836118E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.3783677938596988E+000                  9.3783677938596988E+000                 -9.9000000000000000E+001 
                                       9                  4.9999768561391091E+000                  9.0546054579785096E-001                  4.0392010667298779E+000                 -9.7005245552232982E+000                  2.4939636317010598E+000                  7.5579999999999992E-001                  2.4279999999999996E-001                  1.4000000000000679E-003                  3.4066908732334996E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                                        1                  9.4303518897956575E+000                  9.4303518897956575E+000                 -9.9000000000000000E+001 
